s2,s3,s4,s11
1403.7407552556613,1605.1523811271873,1385.6364754296085,45.54792530667545
1423.6617991964522,1588.1211224485617,1405.5012848121787,46.151670856396365
1398.5705670141958,1575.3015145695806,1391.9970671839262,47.30138855984787
1404.185322886555,1562.1296981496143,1399.820720317502,47.76740763555353
1409.1184476457481,1595.9570140276428,1399.645798593085,44.614713015118554
1402.7991368473454,1542.5311739209076,1394.7293388176022,46.973947988736356
1393.3034957817422,1592.917808405518,1389.7634025386928,46.12007639666037
1402.9113498934746,1558.0191049689026,1397.1431345190774,46.02737778656178
1416.1044762478966,1605.0456732391328,1416.2533030907518,47.19902692869962
1384.6022705088342,1583.225990853254,1386.3832496953637,46.17432219096618
1401.9945451122032,1592.8824753570022,1416.9231301910488,49.07320699227001
1389.4981877759124,1581.6397762764943,1397.4027882892346,48.78209281437659
1417.9256994338725,1544.9524580971802,1400.3537141708864,48.772742440913056
1377.1521964282433,1562.7854167320932,1389.1328918861527,46.25763470676455
1391.6161722909262,1593.4477867522276,1392.2873058332252,45.55625174762102
1405.6581781259679,1583.333116347197,1394.97090349962,47.12304489408217
1423.4828604385152,1603.6197981061134,1389.5430502912209,46.7744774505706
1399.0137460839053,1588.0654912607433,1397.9108204262914,46.086765256364956
1391.672007099602,1560.665962185947,1395.9298410819322,45.23639832999956
1428.2173560416088,1564.0787172455873,1418.5078114243574,46.937723046097894
1378.2797914937564,1582.0583478104647,1388.3402581431953,46.39389582462129
1367.0179106506987,1533.7191186799978,1401.026905167486,48.03252055555703
1406.6002167508,1613.4688377124596,1402.4784628190182,47.99765907728222
1392.469186634711,1588.8349347275512,1389.2967945134817,48.65119970813407
1384.6815077430392,1604.5406919409775,1406.8682749545285,45.11105667217994
1410.6253467094903,1548.3879211838166,1396.0167298711838,47.60158746154045
1403.657010706568,1604.891303207105,1375.0761034841694,45.90880144064949
1391.538820538949,1624.629978220555,1406.5984961210456,45.16937868378337
1380.7954340199367,1553.5824328924537,1388.8305911589764,46.357096644576934
1413.0868599242021,1595.4280358980752,1389.5222505386091,48.603057470201925
1409.75301766938,1580.0221988937458,1406.879020828924,46.441522469644276
1398.5123620433092,1549.1113230350352,1396.5283851758154,49.34818198993867
1427.699554940715,1589.8576794370374,1409.177721505515,47.8233177732805
1383.9487285051077,1596.672064096747,1412.1016609536532,46.408864281529134
1377.117122436129,1567.977468946623,1393.550715396777,48.74007264335961
1389.6213789517813,1603.3183304051045,1407.9326249595504,47.668095158171425
1399.3162097546676,1546.664731864216,1392.4453919860712,45.60116091732994
1403.6500917398405,1550.1048770710072,1422.3311591713218,49.788203953370775
1396.381459132155,1582.731947911775,1393.0704299546878,47.389218234629716
1405.2808309477145,1580.5077055594454,1410.2608744096,47.02819428797824
1381.2269086371434,1565.668530231518,1408.4379002588157,45.71670099514158
1421.656469061099,1596.1918887194377,1403.1608782210894,48.76930740141161
1398.7677323241114,1590.617886284319,1393.2945683858331,47.77591314104196
1416.759437473822,1597.1627814186804,1398.486025080586,47.94385727044286
1405.1408801956657,1577.5372712929548,1378.4641188705546,46.238702984711345
1406.8512982873067,1592.0516053595668,1402.2442003838225,48.2511508578651
1408.546509203483,1571.0869939394001,1403.496153310284,48.367720390356205
1406.7156284002597,1621.076373801732,1401.3349941906138,45.99683264182832
1409.6408413980132,1563.7490845975603,1370.2669382870745,44.874514790478514
1419.9372879519865,1622.1059485891662,1387.343635549102,47.87205958900839
1402.947817545522,1580.6977589417882,1392.5190901715134,44.63997957559139
1410.6350563638277,1552.4897822086252,1402.9165893318905,47.22802366675667
1398.6539645856917,1607.361587009772,1402.89338905643,46.32913234281904
1421.601758231742,1582.5180277678992,1398.2977620802883,48.827997816183384
1389.8541154691109,1597.0224819676048,1406.3524553660395,46.41073416384919
1427.0141064936622,1604.477118370852,1389.737576246971,48.660909458005705
1399.3976307403348,1586.7591110829005,1406.10235005694,46.22868583345546
1378.5383734682293,1568.1551831037436,1404.747421048399,48.49998650758942
1401.9215662236618,1599.514267553385,1403.7755473283792,50.09051231575525
1389.7842251378768,1580.015110149092,1398.1795956891435,45.39792929245064
1412.6096532348308,1593.7171563721683,1418.3074382483126,47.43805358259636
1390.2106403104642,1536.9253885241708,1404.9319568848987,51.1231736238651
1393.3072485017783,1588.939634340197,1390.3166413674644,47.09988324035438
1371.6568890358171,1567.2282834970995,1402.48305475736,47.09268240534447
1393.215405211264,1613.0661927435706,1407.5248337707421,48.18274842102653
1363.6418101005656,1592.461746957782,1394.118914010757,47.06162129614213
1376.2414576477142,1584.7971549169858,1410.892722469311,44.43916100814417
1411.4062198421645,1589.7261998670044,1403.82033705716,48.69843106225841
1411.7870023797625,1560.0311829424656,1376.5752166233465,43.99557737920221
1406.3818634267745,1612.4651338105612,1402.9967197733793,46.37481252329249
1385.4953578530617,1619.8274083683382,1395.9397084558727,48.81113862373497
1399.2843296578703,1587.8582702109643,1405.3717981454174,46.46518635703582
1399.9459619136414,1611.8080713714728,1409.4421484025181,45.9594552613034
1382.6245296621119,1568.6170360265494,1401.9516204714182,48.318895857749844
1422.5509745265072,1564.0577286755004,1416.652522339447,45.72332781974842
1413.160434358635,1580.8184949745785,1398.2129311543652,45.16666142061207
1396.685537392555,1588.698820767358,1406.2481782305388,47.411770981239926
1400.403287584918,1572.1202663751376,1408.0494257363735,46.725615052381116
1403.1257421192133,1590.7553638073696,1399.0265403110727,45.13449032871674
1369.3739769736355,1586.1277896414683,1407.7877430797778,47.955428809992306
1396.292339262191,1560.033864494179,1394.0532701283782,47.69673140836585
1389.770236280033,1590.3758603490344,1395.7743158097878,46.46036747509155
1384.9756998515763,1597.2705648504304,1386.8751130966368,46.56300199081258
1395.7834956067106,1583.4293863518078,1402.4140911637005,47.70558911301374
1426.9652979027428,1603.052962065234,1403.2525167585434,48.7855421296281
1409.612642919005,1555.651924130061,1411.7926315857924,46.575810184836016
1391.432315153258,1589.359008442637,1407.9114000435588,47.98203273951221
1408.5887417203423,1556.5943858720645,1397.1520444335256,47.8478003256269
1420.99033154879,1557.7183728353382,1388.2182031266573,48.318960939063466
1413.8695052436915,1567.381383325244,1404.3285040251997,47.0589637981152
1400.8944555488026,1561.158796328515,1411.1075317241464,45.63151172890046
1390.2959483344164,1569.0400836251772,1407.5518497380394,46.30625127020004
1410.4733497042039,1575.7169937857761,1410.844775248573,47.51428019867247
1405.9022807813262,1596.7430897266277,1397.8811046880176,49.72769656757239
1413.427898300416,1573.5768192258859,1395.3338103182436,46.27397056520558
1409.5275770252294,1548.2874858646082,1392.630986477682,48.2071811652911
1415.74329072979,1602.8013569299032,1399.441035333864,46.50791532398486
1391.9714718265914,1563.2581973276992,1399.2140920403117,47.165703133829204
1419.7609109845148,1578.8255914579074,1402.0667762853911,49.27309512389539
1402.963994070386,1588.9307301388142,1398.707025429645,48.14643887213065
1431.128913089379,1583.9922083680556,1398.6637227027322,45.13805109088857
1389.6621827286565,1601.8835909504296,1392.2330594702785,46.14128746428261
1426.0394570474787,1589.580062867855,1409.4161901355149,48.884332016662036
1402.9686617519396,1562.773808406058,1400.7651806224371,47.212817063942744
1390.2287299457832,1623.5712434798331,1398.2555606571473,45.2767398205762
1392.7417124891851,1583.8866692667646,1392.525707467508,45.771571332539416
1395.1947903770852,1577.0531954675698,1386.6808688960891,48.055240284066755
1406.3624891960287,1599.2785084611114,1413.0796419254934,48.491615421826445
1407.8425323205324,1584.9890189186015,1405.546387081318,47.026782952223265
1391.3944999409214,1587.9845638587865,1383.7608215743003,50.71297070140415
1399.6346811160852,1629.8436799720137,1407.6314230070966,48.23622854518346
1432.1340553791779,1574.497571434899,1409.2248117023312,46.63477839555065
1425.9131475515107,1573.644782119652,1401.2437612230092,45.776440927850985
1406.5448550451106,1582.3315702402492,1415.9811089575176,45.537673543041436
1400.570052172523,1601.4303187116207,1402.167196421229,47.50313198072055
1401.800469900774,1549.869319396192,1385.831764720508,46.26683443262989
1409.2027695909562,1540.68888217047,1403.6516900104832,49.51061563097514
1384.658111522024,1568.2576945875971,1402.4489730171274,49.19946770437679
1396.1393519386497,1547.3215408188144,1393.9670315122185,47.94959982124584
1374.9712388918363,1571.5033730494872,1405.7355883687742,45.23150574056466
1405.9883468390792,1590.0499939225858,1383.3233473380915,45.99167169117139
1409.7079390955412,1562.1850227289547,1409.9056682744279,48.88351628861165
1392.7522030655093,1551.4634684643731,1391.2187829639454,46.15540070030735
1423.6098014493505,1581.386743234307,1390.1505387488296,48.68321260087929
1381.6135150549649,1597.2508696923035,1398.8617522769252,47.71190588455214
1378.0343767968527,1546.1005312296677,1404.3297292804364,47.07757682721978
1403.3667772783995,1596.4046479661197,1401.6392406359344,45.94575078059684
1415.7064745391824,1596.3461240747665,1392.5734083422763,46.85863423471287
1425.258915371868,1599.0817020431325,1394.939107088081,47.28447193231235
1393.116736056966,1604.3696042974336,1388.6695765262255,48.54880834745168
1416.1802125014694,1624.0402784931923,1397.7532009837014,45.671396599049366
1399.4223729574894,1572.878159027619,1410.7502121451091,46.605774736210826
1397.4105905008878,1582.1914316015573,1399.9573706235612,47.06723469789843
1413.2548990623002,1571.6712313350395,1408.5941425475946,47.99401753652925
1409.7848431762013,1580.0395368951163,1414.554013377262,45.637303493715834
1376.3541176452363,1610.6574671127262,1394.1198148096303,45.025145310669174
1422.1481052458885,1553.0997103213867,1398.1342674694463,48.010947727565075
1420.7013703122118,1562.7790065566885,1421.711928610625,44.723076327579946
1390.616559477357,1607.543618730091,1414.4434341197993,48.92746957214325
1405.937053001561,1600.4007301380418,1383.2759547418764,46.766110853775636
1407.410452794241,1572.7373670636584,1403.8714831606092,44.67870337658833
1403.9101064873587,1597.0880400224144,1400.0055999233969,46.27936967089476
1391.7454226923187,1586.8243168498407,1408.2645311085876,47.568685449603855
1389.9256494809292,1610.0054921800197,1392.5502123251495,46.20094836866753
1399.6166889351284,1581.4901918765354,1391.6039162795932,47.03004462323652
1417.5909352888905,1600.5126422774517,1393.239292847064,48.11011754855793
1408.1540023189166,1632.8402382098525,1394.2807145380157,46.696714496918574
1394.4407850187083,1591.9619831009493,1408.1532416680902,45.5944134853008
1411.5754806597251,1580.9865633158968,1388.1879882685112,46.55152400394224
1357.271860690549,1594.4489397044197,1393.773861000407,49.12226020468889
1417.2314855055815,1572.6943828359224,1382.1098760949856,49.527596517999775
1373.9042933183284,1627.7593541104945,1410.0711782341236,43.970110739086586
1394.563385878953,1583.6014207539197,1412.7103009943114,48.636541863787215
1383.204951580608,1574.5413335954897,1396.7292656913621,47.375221574053036
1380.5797778641863,1563.2862198995992,1397.0205063518679,48.38597401868022
1417.4124018106777,1601.9444038321287,1404.532219022829,46.17426760959856
1392.9844819803216,1597.3437482565548,1414.7448200737826,44.34760473574777
1405.1975582259608,1570.052912571718,1404.0861074756392,47.87673318297119
1399.2961913168122,1591.5290269024485,1393.0245805752488,45.588534108075926
1407.1556124083468,1549.828880635743,1383.8117742801355,44.91756135277272
1401.152328365904,1583.6994115014631,1388.848737373365,45.0223979262898
1380.7551166371713,1589.055127041534,1400.7321945031247,47.901370673623
1414.9440022917072,1614.1465961911845,1393.446724767992,47.2091786990438
1392.5936512525802,1564.583623945426,1401.9496770599076,48.17369903281201
1376.6512715201038,1554.4329474239535,1394.4707598376376,48.003612881744544
1393.5782725855113,1562.0914407814992,1389.418535687056,46.36859965312435
1422.5113968595147,1553.2686299937016,1388.2296836854694,46.89428963918382
1412.7533261317024,1606.7331471551797,1415.6235450937322,46.23284370682619
1394.770217983882,1610.9727859004806,1408.8898774918364,46.68450834070176
1394.7611344352235,1586.4043315589765,1417.3051795182796,45.5491178930284
1395.1754742317394,1604.425898913703,1405.399509007551,47.585726440811506
1431.1512197534125,1582.6791676116047,1395.7000859138516,48.61268112347263
1405.7290317834734,1578.0977670459847,1413.2334092248993,45.77508045526852
1406.4506247078662,1573.3392476189247,1399.6693199863823,48.921904468102014
1415.4542518104777,1573.7921801724488,1402.2084177029035,47.170282244716915
1403.5818373853976,1549.0439688738193,1399.5717562092448,47.36161846460872
1396.1143678126894,1585.2850952721467,1370.53095780716,44.45085572058872
1397.0547522637253,1579.1933217957192,1416.0473501229485,44.2891065356514
1398.925981108789,1594.9072144815575,1404.9100394595775,47.216174544169526
1399.4416664523524,1581.870469928772,1403.2982306086851,48.18459818694801
1410.9144431545546,1576.7459259686182,1399.3822393772944,45.99292933453257
1400.7791882871095,1562.5761393998473,1401.6342782038614,49.50514085087463
1410.9896011582337,1581.4430647364352,1394.0272106415375,48.10240396138148
1398.7892512983713,1594.7647446163232,1406.1657935230728,45.63748812243802
1401.1795278547413,1557.1332201783227,1386.9290165560087,47.046273000580264
1370.0269897320184,1581.7494750736148,1401.8606843247055,50.71539370058512
1413.7449151205371,1584.6608590305898,1405.615734705711,45.13615399580044
1405.19732713847,1565.6387043276347,1398.013308661771,47.79240490837266
1414.9701516478947,1568.24287390184,1403.7086779247102,46.51588317091499
1356.5561693270947,1584.6122169753244,1390.0866560776576,48.06034443637777
1431.325620571711,1557.3315796341476,1390.3417322910404,48.90091046947757
1397.9061555776725,1586.998474304988,1402.367171210264,46.42064436693295
1416.6227422510628,1562.092912526816,1406.7854965462104,48.67836840756076
1384.401411093117,1601.2570738606644,1381.251343444983,50.331805091407944
1409.1916085759385,1626.756554907766,1405.2202063511077,47.09941210601635
1384.1987665523952,1562.7848639659635,1394.5679849962366,48.177333031241275
1390.643465589563,1590.6841572474934,1398.0719391269258,46.11433884469509
1428.7104703080017,1565.4651619023596,1386.6048207643496,47.02888896354682
1397.1397639885497,1600.8190834759557,1391.4838275981328,46.73498736093764
1403.2614930976958,1554.6948318182956,1409.661253255303,48.195403888487895
1413.0510159603314,1589.6117351685543,1400.3286337398022,48.80701390363539
1407.435228319589,1562.540220662213,1396.1722159829044,46.83551772632381
1402.2562835771537,1575.8603082180325,1398.8351164736896,49.30043426859938
1405.4744150369934,1559.3794944970539,1404.8921182466431,49.295071162342445
1436.0512337785742,1596.447009417915,1404.4049449616334,48.27028061476985
1399.1357180444961,1563.2603929112083,1399.249729996032,46.225960202417404
1403.0164857007246,1591.0392851866366,1410.9295911089666,46.08225677489015
1415.759815940114,1573.1180394347534,1409.7046263690668,45.781427967964945
1416.5828889943698,1577.7105525640227,1404.133720291304,48.42374910535724
1417.8054545834057,1582.9551181480026,1400.5461178291007,45.18234768876595
1409.5809533304378,1564.763506566823,1406.5732109511953,48.01525648116651
1382.8549263090426,1584.2073422708177,1403.1426742180117,45.378335978263834
1424.5014729845163,1610.6066912870883,1410.6080007180594,48.23531917976296
1382.8048191047196,1564.4381042833456,1408.995613767383,47.02582937409584
1404.5395319785855,1603.4362028654768,1389.8174609858227,49.00045784278974
1388.6858622497095,1609.9619526697556,1389.140368292583,48.71218186748191
1399.0379248011052,1563.6769002194392,1392.9875045559593,49.15259811800317
1404.931436154552,1550.898907898189,1409.7613869006693,49.19122807743367
1404.8203582317542,1586.0392180034353,1384.2369100322876,47.215446250982296
1406.3288113135293,1569.0518495446624,1403.9475738910799,45.261810400363096
1424.2056690358797,1617.37206438326,1403.6254309109297,45.42121541750393
1406.8030145227096,1580.6961508099967,1411.6264805868618,43.86972720602609
1396.3376504706403,1563.9560118392965,1401.803386906639,45.37450124985786
1414.4613075243253,1557.0568097797657,1386.567906094161,47.103235486556976
1417.8420573338697,1601.7980991818165,1390.4064503935188,46.160518728762256
1381.585882772945,1568.5763205183164,1388.1800447810217,46.729796593385224
1408.961001047748,1580.8765759892085,1394.6205603366686,47.7390731291921
1410.5175911346635,1599.1160549022495,1398.1709843257606,46.543902112901364
1395.5365474496002,1570.3148329613834,1388.3455847377895,45.31725679938113
1420.6356021996744,1579.0814234251968,1414.706619906523,46.92014949865485
1397.749166194512,1579.6686318035495,1386.7471862804755,45.652264269840735
1401.8836468020731,1593.6664902303219,1413.4610342386247,46.59382025453141
1397.403922635742,1591.8148867102066,1411.8516303143933,49.01416544663451
1400.233685713722,1575.5977253749033,1408.9830254968904,46.594242043855736
1383.555873696572,1581.2729812299303,1393.0623339250326,49.65643633002162
1378.3992367610856,1572.5644197695303,1403.424508791769,49.14745398040696
1423.9175759483746,1550.447751861611,1387.2262886644937,46.13104203713144
1387.2955797752252,1585.1520171479626,1409.1090703503376,45.333314350376334
1385.1291147581553,1617.8438352166613,1399.2601521846373,46.92116875711971
1367.6991482959443,1562.3256171861788,1395.9067978541332,48.72999164509533
1390.4155737846575,1564.539405807946,1387.7625515334373,46.264713640656964
1380.1536530988876,1562.5854445671253,1375.2249388137097,48.36213544739321
1424.6302274020454,1594.4918355744624,1389.6145914296424,48.81265998370413
1415.1472563401396,1588.9697090839288,1411.1279819561291,45.83896152445609
1389.677744822334,1576.8292461516708,1395.971665715252,45.98592336756712
1433.7865370801646,1561.6396187672208,1398.3067114288494,48.068993048190514
1414.726482304874,1581.8475358327985,1406.5555435828846,47.22777132446235
1395.1275292473706,1548.707557453284,1418.0566887811626,45.970907710184484
1362.5089142768963,1582.8685313371498,1413.2500465494563,46.47172932782062
1434.3641385888611,1597.4304877217587,1390.276649961838,46.89422067090887
1379.156412998546,1554.9760172673264,1380.574294285626,44.65271836256681
1375.3190187956466,1549.3496344634068,1423.5961425910011,48.14846465972404
1415.3385564801447,1611.5887578338973,1422.6899161165945,46.28196171659121
1436.596286095089,1567.7648072099082,1401.8845359642928,42.82442566430285
1420.7640922776577,1602.7189569188765,1387.2951175441817,46.96419354753582
1408.4586368007854,1576.9200466960433,1409.6322653389393,45.88764311165974
1408.9213151249794,1576.7609036611734,1398.920163139874,49.533233288454014
1412.8012333817046,1588.7682539899329,1398.870188768934,46.12183246862005
1411.3839288468014,1562.3200228650712,1408.9445884310512,45.35353495463208
1404.2178713595406,1582.6499428699128,1403.343747468733,47.761899004943025
1401.5630165592781,1572.3702117035182,1388.1418508898505,46.00932894798863
1399.061103081507,1553.5901311318994,1396.7525806491803,45.830815698121654
1388.6905311669998,1586.749641494528,1406.6115292866134,47.76425207423661
1395.7898738469985,1574.7338438624417,1405.1025222240503,45.43929903816565
1374.6056477870693,1576.8595034311058,1402.6201657435847,44.81408951270082
1398.5249055980787,1555.796781131717,1409.3342295447587,49.58899700314151
1385.1711333927362,1611.828007355256,1396.3828301218273,47.86924810640097
1383.4461602417634,1597.5342837277224,1401.7866977521908,46.60368607250845
1402.6984122673023,1599.2831176834395,1366.244208998224,46.994784185447095
1420.880034295169,1573.8911059511663,1395.503498061572,47.758796537174234
1413.7747490900347,1545.4163422099316,1407.6390290857564,48.46000617442013
1376.4424909456523,1619.0583476497902,1396.0960553288285,45.866037063027484
1385.155577951445,1578.7780498398827,1395.3377260828288,47.54921978894853
1414.1115678198232,1565.0240040795989,1389.5854704822518,46.23994373568464
1385.2626890969254,1588.3360314896622,1410.0336589272915,46.716528133231066
1396.6305027500446,1603.342415760066,1405.4846327354057,47.241039301197354
1408.2507814853682,1579.5389888782906,1408.2541459782308,46.98998214042099
1385.4748331770454,1605.5715033587876,1382.7378603804211,48.103350347453855
1401.5806325921894,1601.6599987703373,1398.3954995673437,47.730629838673394
1379.989617576227,1558.4723762519588,1397.1988899225,44.73774618594173
1390.9794853407318,1566.5241978868105,1397.1942829340144,44.96326518940184
1404.796729012138,1599.1507432655953,1393.8397245628205,46.44542497286106
1376.105093997025,1525.7477487237913,1396.5389572821998,49.742937893662734
1406.607121069406,1577.0108861367003,1408.4964478270665,45.7226122512476
1399.7054330160997,1551.3833759675065,1380.8714864665217,46.687665935580874
1408.2873493162572,1570.4689239713296,1417.7729476803045,46.19548095956522
1403.3587120109698,1574.0235982194158,1404.8384112502647,46.16893342386788
1420.4621064496077,1572.8351124418498,1399.576681043398,47.267359615857586
1401.8783675397185,1568.9547749577478,1409.0683414637292,49.101165914293475
1393.5589168831211,1558.0571270074238,1385.4816525483157,47.683952599820884
1401.8344625454843,1625.8382253363736,1393.3529909484898,45.794703557859364
1408.1494704355457,1617.349240083227,1398.7892456760944,51.12984426620481
1400.7329010548856,1556.7586835948744,1413.6556037043217,47.11785983144169
1400.6088753680583,1611.6423350260714,1399.5350341887345,46.13416856542683
1389.4701246828986,1572.0106901905428,1404.5005467118515,49.11814456201638
1390.0564862367357,1582.5837494666341,1394.1042100406387,46.29639407308427
1378.9609209230046,1578.7345208020618,1404.8684206896748,49.494370482481166
1426.243651147804,1566.8050271749207,1416.7723959297446,45.69403581355
1381.3420514691306,1599.677046872123,1409.955266916741,49.14504558338206
1389.6064220330613,1582.5177306115331,1399.1854401222213,47.30157149642254
1389.223891016462,1570.468971535615,1406.7549084726547,48.93657834905365
1413.4238656541665,1553.9082111239904,1405.7751695460722,49.85264856305231
1395.5757548256197,1562.1280997256176,1405.0658767169728,45.30108906421812
1418.716131090106,1547.172397687958,1411.1195336086041,48.913657731137484
1389.897640636342,1580.2444709683034,1411.0447770383746,44.88664414336189
1404.184912433357,1556.066688154312,1398.728414031251,45.429223467127656
1387.4697942011037,1574.6887897496292,1406.4187906147777,45.79488581031134
1432.1772369166008,1607.4020370722073,1396.169050788402,47.75545495426679
1382.1860237145572,1603.9859914584317,1390.7692760368443,47.04952381540229
1404.6473106534054,1579.3544621179476,1397.3050624429602,46.74929587375575
1409.5066532139815,1578.258305477137,1399.2372184826042,47.219352918533545
1406.2069864617724,1617.59749098842,1383.38419010822,47.88693438394021
1397.2206851168344,1590.4151224071743,1408.6033255941672,48.00237218591203
1398.0526895039986,1573.4438708024695,1372.326745773976,48.6412502534227
1400.6571720796867,1551.479637657591,1427.1481693948633,49.73005221915116
1397.7949699755727,1587.8774643632948,1415.0187913379632,46.96795644133778
1414.4581867519237,1596.5864754516572,1397.3899127582768,46.21836655680362
1433.1578450238703,1567.3669695097271,1400.0942636056377,47.92030419377778
1391.6376232248824,1585.8240551027607,1403.0297187358728,45.28361777560307
1379.452955306314,1572.7285341016993,1394.1083961201107,45.981943801832585
1398.6757692747312,1576.31935201602,1401.9261914758695,48.499071419589185
1438.6956400648148,1530.2435588487533,1398.5600002229835,46.81380743777344
1387.9448814804541,1575.5643719256773,1399.0572728276904,45.187711312462945
1424.586752081661,1599.387386048161,1401.8146106348063,44.76529540195224
1425.1655122111465,1567.3719488886688,1386.86472201646,47.07307501909071
1391.69617637438,1581.0505273643064,1400.3956972413364,48.712844805452015
1408.534746187779,1564.8809858661616,1401.6344774661748,48.69281866629678
1424.425949346928,1587.2088335258554,1401.2884962135593,47.16632075433925
1394.3130838851878,1575.6695360492765,1397.8416924456385,50.01336412864419
1396.9462945984646,1561.2151691863598,1411.3785777596938,46.8427694510893
1391.2747862907704,1606.6510293533026,1396.4634744511845,46.79214856490388
1384.778649039607,1598.5786402706442,1402.273259068232,43.1488461353915
1390.2608368240099,1567.9018647214366,1412.9729753392555,46.328955576258174
1381.640895998566,1589.9557661883555,1399.206238599797,48.27802255236274
1400.5112520238883,1590.7482400564077,1402.1446326746754,49.34594200528956
1388.4504015341204,1592.8460247002236,1399.036153636851,45.754648049499075
1403.506788676861,1546.1148820800984,1412.373697935636,47.69337849393957
1376.6615653069457,1600.1321308206525,1397.422754384137,48.570318548484934
1404.9632034832168,1568.6060207414853,1412.833545772882,47.01681222979385
1412.5029344241339,1572.8434413311747,1398.9641210535294,43.57507931370915
1370.0939653614282,1632.757635045204,1391.4054027655197,47.37093499936138
1405.6108485477137,1586.0374676144202,1406.7937317057413,48.14214593609134
1418.4150348870994,1572.2735504910565,1396.9533216624434,45.57886565747231
1381.855384719632,1535.8941125448819,1406.2050089909917,46.61876820368842
1425.0885858025656,1607.7952826789272,1372.7059561507626,45.26675593680685
1406.2852851404907,1553.0958065838279,1400.0520526189496,43.14477867712947
1389.424822163624,1559.93122193001,1395.4039470124253,48.54050661768149
1399.1634638351345,1573.372954018243,1389.3674131346872,46.994377199297226
1408.3749036878257,1608.328235834006,1394.467589981602,49.39651249505747
1401.1400808711862,1595.4647997333152,1394.2629685570735,48.28598328785927
1408.0813398866956,1576.8432498031948,1399.520142051494,46.468685357501826
1386.1898961038096,1586.1658412727763,1386.3267353871504,46.87522900984339
1402.5404123605413,1567.992286142578,1403.1627378025971,47.84926608615526
1378.7942825464254,1582.793073791307,1413.6621478520578,48.45032512513362
1398.3316090797696,1581.4667348955627,1402.8092849694783,47.484005946113015
1386.4413853780281,1599.375397913627,1408.08988609229,48.65838971793423
1388.9670508611534,1599.343562448779,1410.9456245461379,46.55499689498829
1418.5413976281566,1589.8795476441128,1412.3648951218418,45.504284679821474
1416.369651808914,1572.753048849078,1418.701386928213,46.9027861196583
1409.1370718136077,1594.8364458878025,1395.0079800172407,47.30777733610427
1383.6153085299113,1578.160630675939,1392.815160148389,45.19769690789107
1395.253873254578,1558.3617126257373,1407.8346564832473,44.99491687378007
1418.1964654996877,1571.9342441617812,1407.082662196574,47.67107944471014
1402.1257537045985,1581.6905396756865,1407.7567529961568,46.390464722944365
1434.7899430997254,1598.204315673295,1418.8928245425025,46.751238641506994
1405.8997675909156,1576.329436556857,1400.113699087985,46.46046100144876
1402.8807367473505,1555.816025775208,1404.2615655964619,49.28090135264482
1395.3632530369625,1581.1348336659364,1390.1961174851654,48.8926417405925
1402.0031135717343,1582.269120801131,1421.3532112397595,45.14396946494125
1397.7129524542918,1583.716752578055,1396.634550787909,46.20081018037933
1410.6216301503289,1598.3974303190887,1396.9178407183917,48.27500640195439
1414.3505347519188,1600.378464801798,1396.5325010899176,47.90290435565486
1388.2101580923807,1568.1157825523667,1393.5510414135567,46.93781305650532
1380.0315056966333,1567.6771308390212,1392.7056295115235,45.29359969255365
1372.4569194034505,1559.1960257808905,1394.7629571711047,45.97618993076968
1407.6198699036881,1593.9763134056095,1386.3420407194906,46.22484864868056
1383.449500907392,1608.9764021667543,1392.1468207973676,47.41549149667865
1367.7066411057128,1573.6983614418216,1419.4896311144762,49.55559073204586
1405.8286790679645,1575.1713887055002,1407.3565514364136,45.969679647817806
1437.394992761492,1609.3356511379795,1409.2590417672773,45.46094712866714
1399.9089363269015,1590.1111570643002,1411.772087874169,46.837120284758086
1412.5773616167746,1588.724714096021,1418.341345643624,48.54760847077109
1401.2274403782135,1556.1816698805255,1382.2857744855617,44.82967554985895
1398.5166552021328,1593.5745613855884,1387.7011688471346,49.18045122631242
1413.7861472448164,1561.4172731898047,1391.9627633910532,46.741952956826495
1395.6458818371702,1557.3195962813008,1395.302702035104,45.89851999652994
1404.0108847110785,1573.0645684646659,1396.9943060941475,44.59971606985676
1404.8254670929402,1568.2841455310263,1395.5302244719396,48.05978116013094
1389.9786431953544,1575.5680061122991,1402.1930891313204,46.743243207137695
1414.880635243048,1551.1803673095017,1400.352953907452,47.25605822413176
1397.3756036495688,1599.1763261293534,1392.7716520482174,45.64878238848296
1388.6638226076072,1602.5537258903287,1378.2445122301242,46.521355948623466
1408.047647653556,1541.0531505171837,1390.071312946213,46.270128130467896
1386.5229802731344,1599.569156113331,1394.5076134668743,46.849110341932686
1400.422717360537,1563.7894274035675,1397.5292056319229,45.99567151043628
1399.863215050337,1597.1395107396556,1388.7033254068947,44.698728558969165
1416.2884334874736,1578.6310701466716,1395.0919353350357,51.09274961794491
1407.1204734931994,1580.57551128162,1388.690126115144,44.95489362899373
1399.624595618823,1576.2980470115756,1398.7418064845167,47.272188510413805
1412.2664944880044,1604.2425840846697,1389.2690867163737,44.341958257363935
1420.8531132352598,1555.2082397494994,1391.5109534362953,44.004428845073036
1408.367154595278,1592.1568067747003,1386.9131586901085,47.146739737778404
1400.1552892976506,1602.026603297791,1398.4649930443022,47.26155138165245
1380.3224565147475,1594.3268016108082,1391.335522300476,48.89224848620358
1384.0232950538693,1626.4939782864683,1409.0678426667544,47.59932026152356
1395.42162943468,1569.421064745506,1404.058502666929,46.77528392188131
1390.8573169676108,1599.1460964518706,1399.3014813181635,45.57559963390249
